name;parent_id;community_id;category;pha;population_proper;state_id;pha_url
Madison County;us-in;us-in-madison;County;TRUE;129569;IN;
Marion County;us-in;us-in-marion;County;TRUE;964582;IN;
Marshall County;us-in;us-in-marshall;County;TRUE;46258;IN;
Martin County;us-in;us-in-martin;County;TRUE;10255;IN;
Miami County;us-in;us-in-miami;County;TRUE;35516;IN;
Monroe County;us-in;us-in-monroe;County;TRUE;148431;IN;
Montgomery County;us-in;us-in-montgomery;County;TRUE;38338;IN;
Morgan County;us-in;us-in-morgan;County;TRUE;70489;IN;
Newton County;us-in;us-in-newton;County;TRUE;13984;IN;
Noble County;us-in;us-in-noble;County;TRUE;47744;IN;
Ohio County;us-in;us-in-ohio;County;TRUE;5875;IN;
Orange County;us-in;us-in-orange;County;TRUE;19646;IN;
Owen County;us-in;us-in-owen;County;TRUE;20799;IN;
Parke County;us-in;us-in-parke;County;TRUE;16937;IN;
Perry County;us-in;us-in-perry;County;TRUE;19169;IN;
Pike County;us-in;us-in-pike;County;TRUE;12389;IN;
Porter County;us-in;us-in-porter;County;TRUE;170389;IN;
Posey County;us-in;us-in-posey;County;TRUE;25427;IN;
Pulaski County;us-in;us-in-pulaski;County;TRUE;12353;IN;
Putnam County;us-in;us-in-putnam;County;TRUE;37576;IN;
Randolph County;us-in;us-in-randolph;County;TRUE;24665;IN;
Ripley County;us-in;us-in-ripley;County;TRUE;28324;IN;
Rush County;us-in;us-in-rush;County;TRUE;16581;IN;
St. Joseph County;us-in;us-in-st-joseph;County;TRUE;271826;IN;
Scott County;us-in;us-in-scott;County;TRUE;23873;IN;
Shelby County;us-in;us-in-shelby;County;TRUE;44729;IN;
Spencer County;us-in;us-in-spencer;County;TRUE;20277;IN;
Starke County;us-in;us-in-starke;County;TRUE;22995;IN;
Steuben County;us-in;us-in-steuben;County;TRUE;34594;IN;
Sullivan County;us-in;us-in-sullivan;County;TRUE;20669;IN;
Switzerland County;us-in;us-in-switzerland;County;TRUE;10751;IN;
Tippecanoe County;us-in;us-in-tippecanoe;County;TRUE;195732;IN;
Tipton County;us-in;us-in-tipton;County;TRUE;15148;IN;
Union County;us-in;us-in-union;County;TRUE;7054;IN;
Vanderburgh County;us-in;us-in-vanderburgh;County;TRUE;181451;IN;
Vermillion County;us-in;us-in-vermillion;County;TRUE;15498;IN;
Vigo County;us-in;us-in-vigo;County;TRUE;107038;IN;
Wabash County;us-in;us-in-wabash;County;TRUE;30996;IN;
Warren County;us-in;us-in-warren;County;TRUE;8265;IN;
Warrick County;us-in;us-in-warrick;County;TRUE;62998;IN;
Washington County;us-in;us-in-washington;County;TRUE;28036;IN;
Wayne County;us-in;us-in-wayne;County;TRUE;65884;IN;
Wells County;us-in;us-in-wells;County;TRUE;28296;IN;
White County;us-in;us-in-white;County;TRUE;24102;IN;
Whitley County;us-in;us-in-whitley;County;TRUE;33964;IN;
East Chicago;us-in;us-in-east-chicago;City;TRUE;26363;IN;http://www.eastchicago.com/181/Health-Department
Fishers;us-in;us-in-fishers;City;TRUE;99041;IN;https://health.fishersin.gov/
Gary;us-in;us-in-gary;City;TRUE;69136;IN;
Indiana;us;us-in;State;TRUE;6732219;IN;
All Indiana;;us-in-all;Summary;;;IN;
