name;parent_id;community_id;category;pha;population_proper;state_id;pha_url
Montgomery County;us-al-ehd;us-al-montgomery;County;TRUE;226486;AL;
Morgan County;us-al-nhd;us-al-morgan;County;TRUE;119679;AL;
Perry County;us-al-whd;us-al-perry;County;TRUE;8923;AL;
Pickens County;us-al-whd;us-al-pickens;County;TRUE;19930;AL;
Pike County;us-al-sehd;us-al-pike;County;TRUE;33114;AL;
Randolph County;us-al-nehd;us-al-randolph;County;TRUE;22722;AL;
Russell County;us-al-ehd;us-al-russell;County;TRUE;57961;AL;
St. Clair County;us-al-nehd;us-al-stclair;County;TRUE;89512;AL;
Shelby County;us-al-nehd;us-al-shelby;County;TRUE;217702;AL;
Sumter County;us-al-whd;us-al-sumter;County;TRUE;12427;AL;
Talladega County;us-al-nehd;us-al-talladega;County;TRUE;79978;AL;
Tallapoosa County;us-al-ehd;us-al-tallapoosa;County;TRUE;40367;AL;
Tuscaloosa County;us-al-whd;us-al-tuscaloosa;County;TRUE;209355;AL;
Walker County;us-al-whd;us-al-walker;County;TRUE;63521;AL;
Washington County;us-al-sehd;us-al-washington;County;TRUE;16326;AL;
Wilcox County;us-al-swhd;us-al-wilcox;County;TRUE;10373;AL;
Winston County;us-al-nhd;us-al-winston;County;TRUE;23629;AL;
Alabama;us;us-al;State;TRUE;4903185;AL;
All Alabama;;us-al-all;Summary;;;AL;
East Central District;us-al;us-al-ehd;Group;TRUE;708246;AL;http://www.alabamapublichealth.gov
All East Central District;;us-al-ehd-all;Summary;;;AL;
Northeastern District;us-al;us-al-nehd;Group;TRUE;809467;AL;http://www.alabamapublichealth.gov
All Northeastern District;;us-al-nehd-all;Summary;;;AL;
Northern District;us-al;us-al-nhd;Group;TRUE;1089265;AL;http://www.alabamapublichealth.gov
All Northern District;;us-al-nhd-all;Summary;;;AL;
Southeastern District;us-al;us-al-sehd;Group;TRUE;395267;AL;http://www.alabamapublichealth.gov
All Southeastern District;;us-al-sehd-all;Summary;;;AL;
Southwestern District;us-al;us-al-swhd;Group;TRUE;395310;AL;http://www.alabamapublichealth.gov
All Southwestern District;;us-al-swhd-all;Summary;;;AL;
West Central District;us-al;us-al-whd;Group;TRUE;433847;AL;http://www.alabamapublichealth.gov
All West Central District;;us-al-whd-all;Summary;;;AL;
