name;parent_id;community_id;category;pha;population_proper;state_id;pha_url
Green Brook;us-nj-middle-brook;us-nj-green-brook;Township;;6956;NJ;
Warren;us-nj-middle-brook;us-nj-warren-twp;Township;;15874;NJ;
East Hanover;us-nj;us-nj-east-hanover;Township;TRUE;11102;NJ;
Parsippany-Troy Hills;us-nj;us-nj-parsippany-troy-hills;Township;TRUE;55970;NJ;
River Vale;us-nj-north-west-bergen;us-nj-river-vale;Township;;9885;NJ;
Warren County;us-nj;us-nj-warren;County;TRUE;105267;NJ;
Garfield;us-nj-mid-bergen;us-nj-garfield;City;;32472;NJ;
Newark;us-nj;us-nj-newark;City;TRUE;307355;NJ;
Ridgefield Park;us-nj-mid-bergen;us-nj-ridgefield-park;Village;;13161;NJ;
New Jersey;us;us-nj;State;TRUE;8882190;NJ;
All New Jersey;;us-nj-all;Summary;;;NJ;
All Mid-Bergen Regional Health Commission;;us-nj-mid-bergen-all;Summary;;;NJ;
All Middle-Brook Regional Health Commission;;us-nj-middle-brook-all;Summary;;;NJ;
All Northwest Bergen Regional Health Commission;;us-nj-north-west-bergen-all;Summary;;;NJ;
