name;parent_id;community_id;category;pha;population_proper;state_id;pha_url
Mason County;us-mi-dhd10;us-mi-mason;County;TRUE;29144;MI;
Mecosta County;us-mi-dhd10;us-mi-mecosta;County;TRUE;43453;MI;
Menominee County;us-mi-phdm;us-mi-menominee;County;TRUE;22780;MI;
Missaukee County;us-mi-dhd10;us-mi-missaukee;County;TRUE;15118;MI;
Monroe County;us-mi;us-mi-monroe;County;TRUE;150500;MI;
Montcalm County;us-mi-mmdhd;us-mi-montcalm;County;TRUE;63888;MI;
Montmorency County;us-mi-dhd4;us-mi-montmorency;County;TRUE;9328;MI;
Newaygo County;us-mi-dhd10;us-mi-newaygo;County;TRUE;48980;MI;
Oceana County;us-mi-dhd10;us-mi-oceana;County;TRUE;26467;MI;
Ogemaw County;us-mi-dhd2;us-mi-ogemaw;County;TRUE;20997;MI;
Ontonagon County;us-mi-westernup;us-mi-ontonagon;County;TRUE;5720;MI;
Osceola County;us-mi-cmdhd;us-mi-osceola;County;TRUE;23460;MI;
Oscoda County;us-mi-dhd2;us-mi-oscoda;County;TRUE;8241;MI;
Otsego County;us-mi-nw;us-mi-otsego;County;TRUE;24668;MI;
Ottawa County;us-mi;us-mi-ottawa;County;TRUE;291830;MI;
Presque Isle County;us-mi-dhd4;us-mi-presque-isle;County;TRUE;12592;MI;
Roscommon County;us-mi-cmdhd;us-mi-roscommon;County;TRUE;24019;MI;
St. Clair County;us-mi;us-mi-st-clair;County;TRUE;159128;MI;
St. Joseph County;us-mi-bhsj;us-mi-st-joseph;County;TRUE;60964;MI;
Schoolcraft County;us-mi-lmasdhd;us-mi-schoolcraft;County;TRUE;8094;MI;
Van Buren County;us-mi-vbcassdhd;us-mi-van-buren;County;TRUE;75677;MI;
Wayne County;us-mi;us-mi-wayne;County;TRUE;1749343;MI;
Wexford County;us-mi-dhd10;us-mi-wexford;County;TRUE;33631;MI;
Flint;us-mi;us-mi-flint;City;TRUE;81863;MI;
Michigan;us;us-mi;State;TRUE;9986857;MI;
All Michigan;;us-mi-all;Summary;;;MI;
Barry-Eaton District HD;us-mi;us-mi-barry-eaton;Group;TRUE;171818;MI;
All Barry-Eaton District HD;;us-mi-barry-eaton-all;Summary;;;MI;
All Branch-Hillsdale-St. Joseph Community Health Agency;;us-mi-bhsj-all;Summary;;;MI;
Benzie-Leelanau District HD;us-mi;us-mi-bldhd;Group;TRUE;39527;MI;
All Benzie-Leelanau District HD;;us-mi-bldhd-all;Summary;;;MI;
Central Michigan District HD;us-mi;us-mi-cmdhd;Group;TRUE;188633;MI;
All Central Michigan District HD;;us-mi-cmdhd-all;Summary;;;MI;
All District Health Department #10;;us-mi-dhd10-all;Summary;;;MI;
All District Health Department #2;;us-mi-dhd2-all;Summary;;;MI;
All District Health Department #4;;us-mi-dhd4-all;Summary;;;MI;
Dickinson-Iron District HD;us-mi;us-mi-didhd;Group;TRUE;36305;MI;
All Dickinson-Iron District HD;;us-mi-didhd-all;Summary;;;MI;
LMAS District HD;us-mi;us-mi-lmasdhd;Group;TRUE;34230;MI;
All LMAS District HD;;us-mi-lmasdhd-all;Summary;;;MI;
Mid-Michigan District HD;us-mi;us-mi-mmdhd;Group;TRUE;184194;MI;
All Mid-Michigan District HD;;us-mi-mmdhd-all;Summary;;;MI;
HD of Northwest Michigan;us-mi;us-mi-nw;Group;TRUE;107550;MI;
All HD of Northwest Michigan;;us-mi-nw-all;Summary;;;MI;
All Public Health Delta-Menominee Counties;;us-mi-phdm-all;Summary;;;MI;
Van Buren/Cass District HD;us-mi;us-mi-vbcassdhd;Group;TRUE;127464;MI;
All Van Buren/Cass District HD;;us-mi-vbcassdhd-all;Summary;;;MI;
Western U.P. District HD;us-mi;us-mi-westernup;Group;TRUE;65704;MI;
All Western U.P. District HD;;us-mi-westernup-all;Summary;;;MI;
