name;parent_id;community_id;category;pha;population_proper;state_id;pha_url
Wayne County;us-tn;us-tn-wayne;County;TRUE;16673;TN;
Weakley County;us-tn;us-tn-weakley;County;TRUE;33328;TN;
White County;us-tn;us-tn-white;County;TRUE;27345;TN;
Williamson County;us-tn-mid-cumberland;us-tn-williamson;County;TRUE;238412;TN;
Wilson County;us-tn-mid-cumberland;us-tn-wilson;County;TRUE;144657;TN;
Tennessee;us;us-tn;State;TRUE;6829174;TN;
All Tennessee;;us-tn-all;Summary;;;TN;
East Region, Tennessee HD;us-tn;us-tn-e;Group;TRUE;603091;TN;https://www.tn.gov/health/health-program-areas/oralhealth/clinics/east-tennessee-region.html
All East Region, Tennessee HD;;us-tn-e-all;Summary;;;TN;
Metro Public HD;us-tn;us-tn-metro;Group;TRUE;694144;TN;http://www.nashville.gov/Health-Department.aspx
All Metro Public HD;;us-tn-metro-all;Summary;;;TN;
Mid-Cumberland Region;us-tn;us-tn-mid-cumberland;Group;TRUE;1063823;TN;
All Mid-Cumberland Region;;us-tn-mid-cumberland-all;Summary;;;TN;
Nashville;us-tn-metro;us-tn-nashville;City;;684103;TN;
Northeast Region;us-tn;us-tn-ne;Group;TRUE;353912;TN;https://www.tn.gov/health
All Northeast Region;;us-tn-ne-all;Summary;;;TN;
South Central Region;us-tn;us-tn-sc;Group;TRUE;174895;TN;
All South Central Region;;us-tn-sc-all;Summary;;;TN;
Southeast Region;us-tn;us-tn-se;Group;TRUE;231724;TN;
All Southeast Region;;us-tn-se-all;Summary;;;TN;
Upper Cumberland Region;us-tn;us-tn-upper-cumberland;Group;TRUE;261824;TN;https://www.tn.gov/health/health-program-areas/oralhealth/clinics/upper-cumberland-region.html
All Upper Cumberland Region;;us-tn-upper-cumberland-all;Summary;;;TN;
West Region;us-tn;us-tn-w;Group;TRUE;302666;TN;
All West Region;;us-tn-w-all;Summary;;;TN;
